,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,address,state,city,zip_code,genre,category1,category2,category3
863,hgLYl1InJ_bFJzgCzk0N5A,ocha-thai-kitchen-and-cafe-centreville,Ocha Thai Kitchen & Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/XwGZXwRnyYdper9r1CX4rA/o.jpg,False,https://www.yelp.com/biz/ocha-thai-kitchen-and-cafe-centreville?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,328,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 38.8692124960574, 'longitude': -77.4470653384924}","['delivery', 'pickup']",$$,"{'address1': '5037 Westfields Blvd', 'address2': '', 'address3': None, 'city': 'Centreville', 'zip_code': '20120', 'country': 'US', 'state': 'VA', 'display_address': ['5037 Westfields Blvd', 'Centreville, VA 20120']}",+17039566242,(703) 956-6242,24443.729131018124,"['5037 Westfields Blvd', 'Centreville, VA 20120']",VA,Centreville,20120,"['Cafes', 'Thai', 'Desserts']",Cafes,Thai,Desserts
864,8tPa2RKk7YiLZWh5sptJdQ,bozzellis-washington-3,Bozzelli's,https://s3-media4.fl.yelpcdn.com/bphoto/fTErhftvk4OlT7LpSKJYLw/o.jpg,False,https://www.yelp.com/biz/bozzellis-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,199,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 38.90331, 'longitude': -77.03294}",['pickup'],$$,"{'address1': '1025 Vermont Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1025 Vermont Ave NW', 'Washington, DC 20005']}",+12023476810,(202) 347-6810,12788.821308073402,"['1025 Vermont Ave NW', 'Washington, DC 20005']",DC,Washington,20005,"['Pizza', 'Italian', 'Delis']",Pizza,Italian,Delis
865,XlPNlyqXHBzeKCxr_1-g4A,namaste-alexandria-2,Namaste,https://s3-media1.fl.yelpcdn.com/bphoto/x8A99mnDDEN2QWfaCnwbuA/o.jpg,False,https://www.yelp.com/biz/namaste-alexandria-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,487,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.5,"{'latitude': 38.783901754942, 'longitude': -77.1222500026906}","['delivery', 'pickup']",$$,"{'address1': '6138 Rose Hill Dr', 'address2': '', 'address3': '', 'city': 'Alexandria', 'zip_code': '22310', 'country': 'US', 'state': 'VA', 'display_address': ['6138 Rose Hill Dr', 'Alexandria, VA 22310']}",+17038220408,(703) 822-0408,17074.257589188757,"['6138 Rose Hill Dr', 'Alexandria, VA 22310']",VA,Alexandria,22310,"['Indian', 'Himalayan/Nepalese']",Indian,Himalayan/Nepalese,
866,ULRFa8herQRFZP_MEfb-tA,skrimp-shack-dumfries,Skrimp Shack,https://s3-media1.fl.yelpcdn.com/bphoto/vuUxTI0gexsDSz-sBDkVzw/o.jpg,False,https://www.yelp.com/biz/skrimp-shack-dumfries?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,230,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.5786169290608, 'longitude': -77.308957231134}","['delivery', 'pickup']",$$,"{'address1': '17237 Wayside Dr', 'address2': '', 'address3': None, 'city': 'Dumfries', 'zip_code': '22026', 'country': 'US', 'state': 'VA', 'display_address': ['17237 Wayside Dr', 'Dumfries, VA 22026']}",+15714066810,(571) 406-6810,40902.3384764512,"['17237 Wayside Dr', 'Dumfries, VA 22026']",VA,Dumfries,22026,['Seafood'],Seafood,,
867,aRLXbJLUBXkILAq6dITruA,athidhi-chantilly,ATHIDHI,https://s3-media3.fl.yelpcdn.com/bphoto/X3tVqqAlN_DB829vt_hQZA/o.jpg,False,https://www.yelp.com/biz/athidhi-chantilly?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,103,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 38.90066, 'longitude': -77.44953}","['delivery', 'pickup']",,"{'address1': '14513 Lee Jackson Memorial Hwy', 'address2': 'Ste B', 'address3': None, 'city': 'Chantilly', 'zip_code': '20151', 'country': 'US', 'state': 'VA', 'display_address': ['14513 Lee Jackson Memorial Hwy', 'Ste B', 'Chantilly, VA 20151']}",+17033787778,(703) 378-7778,23926.78921678526,"['14513 Lee Jackson Memorial Hwy', 'Ste B', 'Chantilly, VA 20151']",VA,Chantilly,20151,['Indian'],Indian,,
868,KoAVUN8hT8K6qOwWn0bPEA,duck-changs-restaurant-annandale,Duck Chang's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/AONSwNuC3iFVeV2epyu1zA/o.jpg,False,https://www.yelp.com/biz/duck-changs-restaurant-annandale?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,181,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 38.82825, 'longitude': -77.190844}",['delivery'],$$,"{'address1': '4427 John Marr Dr', 'address2': '', 'address3': '', 'city': 'Annandale', 'zip_code': '22003', 'country': 'US', 'state': 'VA', 'display_address': ['4427 John Marr Dr', 'Annandale, VA 22003']}",+17039419400,(703) 941-9400,11560.910321343415,"['4427 John Marr Dr', 'Annandale, VA 22003']",VA,Annandale,22003,['Chinese'],Chinese,,
869,xjCOCW02J_Hb1ZNEKCTs0A,chi-mc-chicken-and-beer-chantilly-2,Chi Mc Chicken & Beer,https://s3-media2.fl.yelpcdn.com/bphoto/OLzMfDeZCrKqmmpKCR_Nsg/o.jpg,False,https://www.yelp.com/biz/chi-mc-chicken-and-beer-chantilly-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,262,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 38.896745, 'longitude': -77.424541}","['delivery', 'pickup']",$$,"{'address1': '13934 Metrotech Dr', 'address2': '', 'address3': '', 'city': 'Chantilly', 'zip_code': '20151', 'country': 'US', 'state': 'VA', 'display_address': ['13934 Metrotech Dr', 'Chantilly, VA 20151']}",+17032632763,(703) 263-2763,21832.191641384437,"['13934 Metrotech Dr', 'Chantilly, VA 20151']",VA,Chantilly,20151,"['Chicken Wings', 'Korean', 'Sports Bars']",Chicken Wings,Korean,Sports Bars
870,FPj_bKBAu9ckQkBtHMPKow,mari-vanna-washington-3,Mari Vanna,https://s3-media3.fl.yelpcdn.com/bphoto/bCfB-iFRFQoTAyCAz1W4Ig/o.jpg,False,https://www.yelp.com/biz/mari-vanna-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,538,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 38.90518, 'longitude': -77.04046}","['delivery', 'restaurant_reservation']",$$$,"{'address1': '1141 Connecticut Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1141 Connecticut Ave NW', 'Washington, DC 20036']}",+12027837777,(202) 783-7777,12105.76911219972,"['1141 Connecticut Ave NW', 'Washington, DC 20036']",DC,Washington,20036,"['Russian', 'Modern European', 'Venues & Event Spaces']",Russian,Modern European,Venues & Event Spaces
871,Dj1lu7g9ksR0AqOLqzmeRw,mayahuel-washington,Mayahuel,https://s3-media3.fl.yelpcdn.com/bphoto/VyqgC9J-qTi7HBsHlb6tqw/o.jpg,False,https://www.yelp.com/biz/mayahuel-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,158,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 38.9238799, 'longitude': -77.0523599}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '2609 24th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20008', 'country': 'US', 'state': 'DC', 'display_address': ['2609 24th St NW', 'Washington, DC 20008']}",+12028646891,(202) 864-6891,10746.615836151635,"['2609 24th St NW', 'Washington, DC 20008']",DC,Washington,20008,"['Mexican', 'Bars']",Mexican,Bars,
872,o15vqeeDhQjGUm8vHPMPRQ,busboys-and-poets-takoma-washington,Busboys and Poets - Takoma,https://s3-media2.fl.yelpcdn.com/bphoto/AiuoFODObKp_KEMQ-R9JHA/o.jpg,False,https://www.yelp.com/biz/busboys-and-poets-takoma-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,423,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.97506, 'longitude': -77.01532}","['delivery', 'pickup']",$$,"{'address1': '235 Carroll St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['235 Carroll St NW', 'Washington, DC 20012']}",+12027260856,(202) 726-0856,14709.072780590666,"['235 Carroll St NW', 'Washington, DC 20012']",DC,Washington,20012,"['American (Traditional)', 'Mediterranean', 'Breakfast & Brunch']",American (Traditional),Mediterranean,Breakfast & Brunch
873,1HeryeXO1djOlNK7pxjwOA,blues-alley-washington,Blues Alley,https://s3-media2.fl.yelpcdn.com/bphoto/tP_0NX55Jjl3S6PrFUv9Sg/o.jpg,False,https://www.yelp.com/biz/blues-alley-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,271,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.0,"{'latitude': 38.9046849046108, 'longitude': -77.0621609687805}",['delivery'],$$,"{'address1': '1073 Wisconsin Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1073 Wisconsin Ave NW', 'Washington, DC 20007']}",+12023374141,(202) 337-4141,10310.470278460636,"['1073 Wisconsin Ave NW', 'Washington, DC 20007']",DC,Washington,20007,"['Jazz & Blues', 'Cajun/Creole']",Jazz & Blues,Cajun/Creole,
874,Zy01quFYesptEJt1dhBe0Q,arepas-pues-silver-spring,Arepas Pues,https://s3-media2.fl.yelpcdn.com/bphoto/aLC97bpX68M4mOAEupXAIQ/o.jpg,False,https://www.yelp.com/biz/arepas-pues-silver-spring?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,180,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'colombian', 'title': 'Colombian'}]",4.0,"{'latitude': 38.997387399311, 'longitude': -77.0264413207769}","['delivery', 'pickup']",$$,"{'address1': '8555 Fenton St', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8555 Fenton St', 'Silver Spring, MD 20910']}",+12406708020,(240) 670-8020,14872.38156884951,"['8555 Fenton St', 'Silver Spring, MD 20910']",MD,Silver Spring,20910,"['Venezuelan', 'Cuban', 'Colombian']",Venezuelan,Cuban,Colombian
875,NkO4vmvwzTFgxhwXuyG5qA,the-italian-store-arlington-4,The Italian Store,https://s3-media1.fl.yelpcdn.com/bphoto/np9gFoYge9RsJTyM3LTZIA/o.jpg,False,https://www.yelp.com/biz/the-italian-store-arlington-4?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,209,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.8849442823363, 'longitude': -77.140147722091}",['delivery'],$$,"{'address1': '5837 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22205', 'country': 'US', 'state': 'VA', 'display_address': ['5837 Washington Blvd', 'Arlington, VA 22205']}",+15713411080,(571) 341-1080,6053.3089662995435,"['5837 Washington Blvd', 'Arlington, VA 22205']",VA,Arlington,22205,"['Italian', 'Sandwiches', 'Pizza']",Italian,Sandwiches,Pizza
876,wTE0S5fkQfLbF3ghyL5RLg,rice-bar-washington-3,Rice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/qjehNLjmxUEwUFHaPbgYPg/o.jpg,False,https://www.yelp.com/biz/rice-bar-washington-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,147,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 38.88461, 'longitude': -77.01559}","['delivery', 'pickup']",$$,"{'address1': '409 3rd St Sw', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['409 3rd St Sw', 'Washington, DC 20024']}",+12024881100,(202) 488-1100,14842.823065287883,"['409 3rd St Sw', 'Washington, DC 20024']",DC,Washington,20024,"['Delis', 'Korean']",Delis,Korean,
877,7zZsNIWb2TwRT1dRz0tECw,queens-english-washington-2,Queen's English,https://s3-media1.fl.yelpcdn.com/bphoto/hMoVYWWjtn8tHwOuiB4S3g/o.jpg,False,https://www.yelp.com/biz/queens-english-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,99,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.93213, 'longitude': -77.02859}",['delivery'],,"{'address1': '3410 11th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3410 11th St NW', 'Washington, DC 20010']}",,,12772.411500895141,"['3410 11th St NW', 'Washington, DC 20010']",DC,Washington,20010,"['Hong Kong Style Cafe', 'Cocktail Bars']",Hong Kong Style Cafe,Cocktail Bars,
878,COzerevWBRDFKoloMYwkFw,lebanese-taverna-mclean,Lebanese Taverna,https://s3-media2.fl.yelpcdn.com/bphoto/ggcDta2hod1iELHDRyberA/o.jpg,False,https://www.yelp.com/biz/lebanese-taverna-mclean?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,489,"[{'alias': 'lebanese', 'title': 'Lebanese'}]",3.5,"{'latitude': 38.9188595116138, 'longitude': -77.2261170297861}","['delivery', 'pickup']",$$,"{'address1': '1840 G International Dr', 'address2': '', 'address3': 'Tysons Galleria', 'city': 'Mclean', 'zip_code': '22102', 'country': 'US', 'state': 'VA', 'display_address': ['1840 G International Dr', 'Tysons Galleria', 'Mclean, VA 22102']}",+17038475244,(703) 847-5244,4310.726194218952,"['1840 G International Dr', 'Tysons Galleria', 'Mclean, VA 22102']",VA,McLean,22102,['Lebanese'],Lebanese,,
879,XMVj3Y5dnh5PrGB7QC5sRg,cristinas-restaurant-falls-church,Cristinas Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/CpjrowJBrDSxoRq9cw40yA/o.jpg,False,https://www.yelp.com/biz/cristinas-restaurant-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,12,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,"{'latitude': 38.87841, 'longitude': -77.17237}",[],,"{'address1': '304 Douglas Ave', 'address2': '', 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['304 Douglas Ave', 'Falls Church, VA 22042']}",+17039926787,(703) 992-6787,5922.2548624826295,"['304 Douglas Ave', 'Falls Church, VA 22042']",VA,Falls Church,22042,['Spanish'],Spanish,,
880,sufpWerGyV1SrC2_kWvVRw,the-italian-store-arlington,The Italian Store,https://s3-media1.fl.yelpcdn.com/bphoto/zFxHJx9Jd0HIElHdrdZ6NA/o.jpg,False,https://www.yelp.com/biz/the-italian-store-arlington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,964,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.89663, 'longitude': -77.09635}",['delivery'],$,"{'address1': '3123 Lee Hwy', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22201', 'country': 'US', 'state': 'VA', 'display_address': ['3123 Lee Hwy', 'Arlington, VA 22201']}",+17035286266,(703) 528-6266,7918.550238625046,"['3123 Lee Hwy', 'Arlington, VA 22201']",VA,Arlington,22201,"['Delis', 'Italian', 'Pizza']",Delis,Italian,Pizza
881,LofSIdn9SeuHs09WU1IdGw,daikaya-ramen-shop-washington-2,Daikaya Ramen Shop,https://s3-media3.fl.yelpcdn.com/bphoto/WcHPw0xv0v5O23eGPid3tw/o.jpg,False,https://www.yelp.com/biz/daikaya-ramen-shop-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,3130,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.8986, 'longitude': -77.0195899}",['delivery'],$$,"{'address1': '705 6th St NW', 'address2': 'Fl 1', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['705 6th St NW', 'Fl 1', 'Washington, DC 20001']}",+12025891600,(202) 589-1600,14038.212091461788,"['705 6th St NW', 'Fl 1', 'Washington, DC 20001']",DC,Washington,20001,"['Ramen', 'Izakaya', 'Cocktail Bars']",Ramen,Izakaya,Cocktail Bars
882,GpjpPgs773nuphIhzpRsyA,calabash-african-cuisine-and-bar-alexandria,Calabash African Cuisine & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/xQkraiy-pJt1zruWPF_naA/o.jpg,False,https://www.yelp.com/biz/calabash-african-cuisine-and-bar-alexandria?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,97,"[{'alias': 'african', 'title': 'African'}]",4.5,"{'latitude': 38.80592, 'longitude': -77.13298}","['delivery', 'pickup']",$$,"{'address1': '514-C S Van Dorn St', 'address2': None, 'address3': '', 'city': 'Alexandria', 'zip_code': '22304', 'country': 'US', 'state': 'VA', 'display_address': ['514-C S Van Dorn St', 'Alexandria, VA 22304']}",+17038231333,(703) 823-1333,14479.80162076537,"['514-C S Van Dorn St', 'Alexandria, VA 22304']",VA,Alexandria,22304,['African'],African,,
883,GMI7ecCz0Ylfw7hGRi56KA,uzu-washington-5,Uzu,https://s3-media3.fl.yelpcdn.com/bphoto/3wYyuFrPgRhjgH6PI6itTA/o.jpg,False,https://www.yelp.com/biz/uzu-washington-5?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,77,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 38.90872, 'longitude': -76.9976499}","['delivery', 'pickup']",$$,"{'address1': '1309 5th St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['1309 5th St NE', 'Washington, DC 20002']}",,,15668.985894073865,"['1309 5th St NE', 'Washington, DC 20002']",DC,Washington,20002,['Ramen'],Ramen,,
884,mC5THK334Eo0Awv4JE-lnA,teds-bulletin-washington,Ted's Bulletin,https://s3-media3.fl.yelpcdn.com/bphoto/yGkewBE9J2SSnSkNrfKxNw/o.jpg,False,https://www.yelp.com/biz/teds-bulletin-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,2073,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 38.88251, 'longitude': -76.99535}","['delivery', 'pickup']",$$,"{'address1': '505 8th St SE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['505 8th St SE', 'Washington, DC 20003']}",+12025448337,(202) 544-8337,16573.373636559627,"['505 8th St SE', 'Washington, DC 20003']",DC,Washington,20003,"['American (New)', 'Breakfast & Brunch', 'Comfort Food']",American (New),Breakfast & Brunch,Comfort Food
885,3yPzSXFHUbMrf9JBxmI1wA,the-executive-diner-alexandria,The Executive Diner,https://s3-media1.fl.yelpcdn.com/bphoto/bXV4oW9b8qc7uzHwhEhl9g/o.jpg,False,https://www.yelp.com/biz/the-executive-diner-alexandria?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,225,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 38.80355, 'longitude': -77.055475}","['delivery', 'restaurant_reservation']",$$,"{'address1': '1400 Duke St', 'address2': '', 'address3': None, 'city': 'Alexandria', 'zip_code': '22314', 'country': 'US', 'state': 'VA', 'display_address': ['1400 Duke St', 'Alexandria, VA 22314']}",+17032990894,(703) 299-0894,17662.739746847557,"['1400 Duke St', 'Alexandria, VA 22314']",VA,Alexandria,22314,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",Diners,Breakfast & Brunch,American (Traditional)
886,IzT4n5qDMzF6fJ33-wwdDw,medium-rare-washington,Medium Rare,https://s3-media2.fl.yelpcdn.com/bphoto/GRUcRGdd63SPl7o_WDx2Hg/o.jpg,False,https://www.yelp.com/biz/medium-rare-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,936,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 38.935770888042, 'longitude': -77.058927310067}","['delivery', 'pickup']",$$,"{'address1': '3500 Connecticut Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20008', 'country': 'US', 'state': 'DC', 'display_address': ['3500 Connecticut Ave NW', 'Washington, DC 20008']}",+12022371432,(202) 237-1432,10154.925562762699,"['3500 Connecticut Ave NW', 'Washington, DC 20008']",DC,Washington,20008,"['Steakhouses', 'American (New)', 'Desserts']",Steakhouses,American (New),Desserts
887,WCoIW94VWz73_d9Lx9V4RQ,quinns-on-the-corner-arlington,Quinn's On The Corner,https://s3-media2.fl.yelpcdn.com/bphoto/nmJBBH_KONPD5zg62-pPJw/o.jpg,False,https://www.yelp.com/biz/quinns-on-the-corner-arlington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,220,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 38.893631, 'longitude': -77.07817}","['delivery', 'pickup']",$$,"{'address1': '1776 Wilson Blvd', 'address2': '', 'address3': None, 'city': 'Arlington', 'zip_code': '22209', 'country': 'US', 'state': 'VA', 'display_address': ['1776 Wilson Blvd', 'Arlington, VA 22209']}",+17036403566,(703) 640-3566,9474.395116143658,"['1776 Wilson Blvd', 'Arlington, VA 22209']",VA,Arlington,22209,"['Bars', 'American (Traditional)', 'Salad']",Bars,American (Traditional),Salad
888,tHZ0mfl9MtrvN1i9r1srUA,college-park-diner-college-park,College Park Diner,https://s3-media2.fl.yelpcdn.com/bphoto/MWCCUo8-H4Sh-y1c-C8WMA/o.jpg,False,https://www.yelp.com/biz/college-park-diner-college-park?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,323,"[{'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 39.00635, 'longitude': -76.93024}",['delivery'],$,"{'address1': '9206 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9206 Baltimore Ave', 'College Park, MD 20740']}",+13014418888,(301) 441-8888,22831.554622840686,"['9206 Baltimore Ave', 'College Park, MD 20740']",MD,College Park,20740,['Diners'],Diners,,
